#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU1876	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1877	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Atheriniformes
OTU1878	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1879	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1880	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU1881	GS|99.7|BOLD:AAF9054_KR521507;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Limonia,s:Limonia indigena	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Limonia,s:Limonia indigena	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Limonia,s:Limonia indigena	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1882	US|1.0000|BOLD:ACT9805_NA;k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Aleyrodidae	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes
OTU1883	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1884	US|1.0000|BOLD:ACA4257_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU1885	US|1.0000|BOLD:ACA7907_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tabanidae,g:Himantostylus,s:Himantostylus intermedius	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1886	US|1.0000|BOLD:ACW5656_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1887	GS|100.0|BOLD:AAA1523_HM103031;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Leptoceridae,g:Oecetis,s:Oecetis inconspicua	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Leptoceridae,g:Oecetis,s:Oecetis inconspicua	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Leptoceridae,g:Oecetis,s:Oecetis inconspicua	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU1888	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1889	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU1890	US|1.0000|BOLD:ACY5325_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1891	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU1892	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU1893	US|1.0000|BOLD:AAH0161_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU1894	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU1895	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU1896	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1897	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1898	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Actinopterygii,o:Ophidiiformes
OTU1899	GS|100.0|BOLD:ACD9132_KR035924;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Rhyparochromidae,g:Perigenes,s:Perigenes constrictus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Rhyparochromidae,g:Perigenes,s:Perigenes constrictus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Rhyparochromidae,g:Perigenes,s:Perigenes constrictus	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU1900	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1901	US|1.0000|BOLD:ACF8365_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1902	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1903	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1904	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1905	US|1.0000|BOLD:ACP4162_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1906	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1907	US|1.0000|BOLD:AAH4118_EU095441;k:Animalia,p:Arthropoda,c:Insecta,o:Blattodea	k:Animalia,p:Chordata,c:Mammalia,o:Didelphimorphia,f:Didelphidae,g:Monodelphis,s:Monodelphis reigi	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Blattodea
OTU1908	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU1909	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1910	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1911	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU1912	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1913	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU1914	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1915	US|1.0000|BOLD:ACN5260_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1916	GS|98.3|BOLD:ABV9352_KR668042;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1917	GS|98.8|BOLD:ACC6121_KM641850;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1918	US|1.0000|BOLD:AAE7406_HM385610;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Ixodida,f:Ixodidae,g:Dermacentor,s:Dermacentor variabilis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU1919	GS|99.3|BOLD:AAP8922_MG082041;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1920	US|1.0000|BOLD:AAZ8988_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1921	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1922	US|1.0000|BOLD:ABW7975_KY834925;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Orthocladius,s:Orthocladius decoratus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1923	GS|100.0|BOLD:ACV5349_KR667393;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1924	GS|100.0|BOLD:ACD0408_KM907182;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Polypedilum	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Polypedilum	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Polypedilum	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1925	US|1.0000|BOLD:AAJ3501_KF226266;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Lycaenidae,g:Allotinus,s:Allotinus unicolor	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1926	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU1927	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1928	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU1929	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU1930	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1931	US|1.0000|BOLD:ACS8830_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Braconidae	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU1932	GS|99.7|BOLD:AAP6319_MG085357;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae,g:Dolichopus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae,g:Dolichopus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae,g:Dolichopus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1933	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU1934	GS|100.0|BOLD:ADE8541_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1935	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1936	GS|100.0|BOLD:AAI1350_KR715267;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia,s:Dicranomyia distendens	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia,s:Dicranomyia distendens	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1937	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1938	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Rodentia	No hit	k:Animalia	k:Animalia,p:Chordata,c:Mammalia,o:Rodentia
OTU1939	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1940	US|1.0000|BOLD:ACA7906_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tabanidae,g:Himantostylus,s:Himantostylus intermedius	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1941	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1942	US|1.0000|BOLD:AAX7401_KX143223;k:Animalia,p:Arthropoda,c:Insecta,o:Blattodea	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Conoesucidae,g:Pycnocentria,s:Pycnocentria forcipata	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Blattodea
OTU1943	US|1.0000|BOLD:ACS9613_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ceratopogonidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1944	US|1.0000|BOLD:ACY7520_NA;k:Animalia,p:Chordata,c:Amphibia,o:Anura	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Platycnemididae,g:Coeliccia,s:Coeliccia kenyah	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU1945	GS|100.0|BOLD:AAP6445_KR387051;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Stratiomyidae,g:Allognosta,s:Allognosta brevicornis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Stratiomyidae,g:Allognosta,s:Allognosta brevicornis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1946	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU1947	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1948	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1949	US|1.0000|BOLD:AAB4914_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Geometridae,g:Phaiogramma,s:Phaiogramma faustinata	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1950	GS|100.0|BOLD:AAG5455_KP041783;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1951	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera	No hit	k:Animalia	k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera
OTU1952	GS|98.0|BOLD:ACY1367_MG304376;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Glyptotendipes,s:Glyptotendipes meridionalis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Glyptotendipes,s:Glyptotendipes meridionalis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Glyptotendipes,s:Glyptotendipes meridionalis	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1953	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1954	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU1955	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU1956	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1957	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Otidiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Aves,o:Otidiformes
OTU1958	GS|100.0|BOLD:AAG6647_KR672482;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Bibionidae,g:Bibio	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Bibionidae,g:Bibio	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Bibionidae,g:Bibio	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1959	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1960	US|1.0000|BOLD:AAP6443_KM953279;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sphaeroceridae,g:Leptocera,s:Leptocera neofinalis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1961	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU1962	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU1963	US|1.0000|BOLD:AAD5670_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1964	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Myctophiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Myctophiformes
OTU1965	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU1966	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU1967	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU1968	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU1969	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1970	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1971	US|1.0000|BOLD:AAU4918_KM920183;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU1972	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1973	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Artiodactyla	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Mammalia,o:Artiodactyla
OTU1974	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1975	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Albuliformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Albuliformes
OTU1976	US|1.0000|BOLD:ADA8273_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1977	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Labriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Labriformes
OTU1978	US|1.0000|BOLD:AAB6579_KF918990;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae,g:Calliphora,s:Calliphora vicina	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU1979	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Anseriformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Aves,o:Anseriformes
OTU1980	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1981	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Primates	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Mammalia,o:Primates
OTU1982	US|1.0000|BOLD:ACA4392_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU1983	GS|100.0|BOLD:AAW4535_MG049414;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Araneidae,g:Araneus,s:Araneus marmoreus	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Araneidae,g:Araneus,s:Araneus marmoreus	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Araneidae,g:Araneus,s:Araneus marmoreus	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
