sampleID	parental_investment_proj	band	species	location	site	nest	year	age	sex	experiment	treatment	capture_date	cap_doy	cap_num	age	mass	bhead	fwing	sseries_type	cort1_raw	cort1_correct	glucose1	buty	cort2_raw	cort2_correct	glucose2	inject1_type	inject1_dose	inject2_type	inject2_dose	cort3_raw	cort3_correct	glucose3	fate	micro_nb	blood_nb	bolus_nb	lifetag_nb	Notes
P19N183	no	272107809	TRES	Ithaca	Unit_1	81	2019	Adult	F	Color_Stressor	Control_Control	6/10/19	161	3	ASY	19	28.3	117	B_S_A30	2.84	3	236		28.32	29.95	275	Cortro	5.5			34.02	35.98	307		M19N210	190235			
P19N192	no	212110294	TRES	Ithaca	Unit_1	90	2019	Adult	F	Color_Stressor	Predator_Dull	6/11/19	162	3	ASY	17.75	27.7	113	B_S_A30	0.48	2.78	185		22.5	23.79	213	Cortro				30.53	32.29	232		M19N212	190255			"Telomere sample taken (needlessly), but left in fridge overnight"
P19NO57	no	232146953	TRES	Ithaca	Unit_1	360	2019	Adult	F			5/30/19	150	1	ASY	22.5	28.7	114	B_S	0	0.47			36.91	39.03										M19N068	190075			
	no	240150381	TRES	Ithaca	Unit_1	48	2020	Adult	F	CortDose	Control	6/12/20	164	3	SY									14.19	15.13		Dex	9	ACTH	5.5	28.06	29.92			M20N169				continuation from escaped capture the previous day
	no	240150397	TRES	Ithaca	Unit_1	16	2020	Adult	F	CortDose	Cort	6/8/20	160	1	SY	21	29	117	B_D_A	1.2	1.29			8.19	8.73		Dex	9.5	ACTH	5.5	24.28	25.88			M20N135	200149			
	no	240150397	TRES	Ithaca	Unit_1	16	2020	Adult	F	CortDose	Cort	6/19/20	171	2	SY	19.5	29.3	117	B_D_A	6.48	6.91			15.72	16.76		Dex	9	ACTH	5.5	27.55	29.37			M20N200	200294			
	no	281128450	TRES	Ithaca	Unit_1	32	2020	Adult	F	CortDose	Cort	5/31/20	152	1	SY	22.25	28.8	120	B_D_A	5.17	5.51			8.56	9.13		Dex	10.5	ACTH	5.5	11.06	11.79			M20N059	200063			
	no	281128451	TRES	Ithaca	Unit_1	94	2020	Adult	F	CortDose	Control	5/31/20	152	1	SY	20.75	26.6	110	B_D_A	1.12	1.19			17.13	18.26		Dex	9.5	ACTH	5.5	21.58	23.01			M20N060	200064			
	no	281128556	TRES	Ithaca	Unit_1	51	2020	Adult	F	CortDose	Cort	6/1/20	153	1	SY	19	27.7	109	B_D_A	6.34	6.76			4.63	4.94		Dex	8.5	ACTH	5.5	17.35	18.49			M20N071	200075			
	no	281128558	TRES	Ithaca	Unit_1	86	2020	Adult	F	CortDose	Cort	6/2/20	154	1	SY	19	28.6	114	B_D_A	2.03	2.17			6.17	6.58		Dex	8.5	ACTH	5.5	23.69	25.25			M20N087	200091			
	no	281128558	TRES	Ithaca	Unit_1	86	2020	Adult	F	CortDose	Cort	6/12/20	164	2	SY	18.5	28.5	113	B_D_A	4.88	5.21			16.05	17.11		Dex	8.5	ACTH	5.5	55.47	59.12			M20N170	200207			
	no	281128559	TRES	Ithaca	Unit_1	80	2020	Adult	F	CortDose	Control	6/12/20	164	2	SY	20	28.2	114	B_D_A	1.13	1.21			5.54	5.91		Dex	9	ACTH	5.5	18.43	19.65			M20N173	200213			
	no	281174516	TRES	Ithaca	Unit_1	104	2020	Adult	F	CortDose	Cort	6/3/20	155	1	SY	22	29	115	B_D_A	0.37	0.48			8.35	8.9		Dex	10	ACTH	5.5	31.32	33.39			M20N092	200096			
	no	281174517	TRES	Ithaca	Unit_1	127	2020	Adult	F	CortDose	Control	6/14/20	166	2	SY	17	27	111	B_D_A								Dex	7.5	ACTH	5.5					M20N184	200231			
P20N006	no	240150375	TRES	Ithaca	Unit_1	437	2020	Adult	F	Validation	BCA	5/26/20	147	1	SY	24.75	27.1	114	B_C_A	1.54	1.65			10.35	11.04		Saline	11.5	ACTH	5.5	36.89	39.32			M20N009	200013			
P20N026	no	240150379	TRES	Ithaca	Unit_1	134	2020	Adult	F	CortDose	Control	5/29/20	150	1	SY	22.5	27.7	117	B_D_A	3.73	3.98			19.25	20.52		Dex	10.5	ACTH	5.5	27.9	29.74			M20N035	200039			
P20N030	no	240150380	TRES	Ithaca	Unit_1	431	2020	Adult	F	Validation	BCA	5/29/20	150	1	SY	23.25	27.3	112	B_C_A	1.62	1.73			12.29	13.11		Saline	10.5	ACTH	5.5	51.53	54.93			M20N039	200043			
P20N033	no	240150381	TRES	Ithaca	Unit_1	48	2020	Adult	F	CortDose	Control	5/30/20	151	1	SY	22.5	27.5	114	B_D_A	3.03	3.23			14.55	15.52		Dex	10.5	ACTH	5.5	25.53	27.22			M20N045	200049			
P20N041	no	281128645	TRES	Ithaca	Unit_1	315	2020	Adult	F	Validation	BDC	5/31/20	152	1	SY	19.5	27.4	117	B_D_C	2.04	2.18			14.34	15.29		Dex	9	Saline	5.5	14.54	15.51			M20N053	200057			
P20N045	no	281128805	TRES	Ithaca	Unit_1	377	2020	Adult	F	Validation	BCA	5/31/20	152	1	SY	20.5	27.8	112	B_C_A	7.07	7.54			12.9	13.75		Saline	9.5	ACTH	5.5	57.87	61.68			M20N066	200070			
P20N050	no	281128557	TRES	Ithaca	Unit_1	325	2020	Adult	F	Validation	BDC	6/1/20	153	1	SY	19.5	28.9	112	B_D_C	5.56	5.94			14.2	15.14		Dex	9	Saline	5.5	26.07	27.79			M20N072	200076			
P20N061	no	281128559	TRES	Ithaca	Unit_1	80	2020	Adult	F	CortDose	Control	6/2/20	154	1	SY	22	29.7	114	B_D_A	0.76	0.81			5.93	6.32		Dex	10	ACTH	5.5	23.59	25.15			M20N086	200090			
P20N062	no	240150383	TRES	Ithaca	Unit_1	105	2020	Adult	F	CortDose	Cort	6/2/20	154	1	SY	20	27.6	112	B_D_A	5.32	5.68			10.3	10.98		Dex	9	ACTH	5.5	29.82	31.79			M20N088	200092			
P20N063	no	240150382	TRES	Ithaca	Unit_1	125	2020	Adult	F	CortDose	Control	6/2/20	154	1	SY	20.5	27.9	112	B_D_A	2.04	2.18			8.24	8.79		Dex	9.5	ACTH	5.5	40.55	43.23			M20N089	200093			
P20N064	no	240150384	TRES	Ithaca	Unit_1	358	2020	Adult	F	Validation	BCA	6/2/20	154	1	SY	20	28.1	113	B_C_A	0.43	0.48			16.61	17.71		Saline	9	ACTH	5.5	41.32	44.04			M20N090	200094			
P20N065	no	240150385	TRES	Ithaca	Unit_1	302	2020	Adult	F	Validation	BCC	6/2/20	154	1	SY	20.5			B_C_C	4.64	4.95			19.39	20.67		Saline	9.5	Saline	5.5	50.1	53.4			M20N091	200095			
P20N068	no	281174517	TRES	Ithaca	Unit_1	127	2020	Adult	F	CortDose	Control	6/3/20	155	1	SY	19	28.3	115	B_D_A								Dex	8.5	ACTH	5.5					M20N094	200098			
P20N069	no	240150387	TRES	Ithaca	Unit_1	346	2020	Adult	F	Validation	BDC	6/3/20	155	1	SY	27.5	27.4	113	B_D_C	1.07	1.14			13.51	14.41		Dex	10.5	ACTH	5.5	13.66	14.56			M20N095	200099			
P20N070	no	240150386	TRES	Ithaca	Unit_1	397	2020	Adult	F	Validation	BCC	6/3/20	155	1	SY	22.5	28.6	110	B_C_C	0	0.48			19.42	20.7		Saline	10.5	Saline	5.5	23.65	25.21			M20N096	200100			
P20N075	no	281128627	TRES	Ithaca	Unit_1	391	2020	Adult	F	Validation	BDC	6/4/20	156	1	SY	21.25	28.4	115	B_D_C	0.74	0.8			13.46	14.35		Dex	9.5	Saline	5.5	11.45	12.21			M20N101	200105			
P20N076	no	281128560	TRES	Ithaca	Unit_1	61	2020	Adult	F	CortDose	Control	6/4/20	156	1	SY	21.5	27.9	116	B_D_A	0.66	0.71			13.52	14.41		Dex	10	ACTH	5.5	22.1	23.56			M20N102	200106			
P20N079	no	240150389	TRES	Ithaca	Unit_1	412	2020	Adult	F	Validation	BCC	6/5/20	157	1	SY	21	28.2	115	B_C_C	0.56	0.61			10.4	11.09		Saline	9.5	Saline	5.5	16.4	17.48			M20N108	200113			
P20N092	no	240150391	TRES	Ithaca	Unit_1	77	2020	Adult	F	CortDose	Cort	6/6/20	158	1	SY	24	28.6	112	B_D_A	2.37	2.53			14.79	15.77		Dex	11	ACTH	5.5	22.24	23.7			M20N118	200128			
P20N093	no	240150392	TRES	Ithaca	Unit_1	429	2020	Adult	F	Validation	BDA	6/6/20	158	1	SY	22	27.7	114	B_D_A	0.27	0.48			8.87	9.46		Dex	10	ACTH	5.5	23.96	25.54			M20N119	200129			
P20N098	no	240150393	TRES	Ithaca	Unit_1	47	2020	Adult	F	CortDose	Cort	6/7/20	159	1	SY	20	27	111	B_D_A	1.13	1.21			19.21	20.48		Dex	9	ACTH	5.5	32.55	34.7			M20N124	200135			
P20N099	no	240150394	TRES	Ithaca	Unit_1	314	2020	Adult	F	Validation	BCA	6/7/20	159	1	SY	21.25	27.7	109	B_C_A	4	4.26			4.42	4.71		Saline	9.5	ACTH	5.5	53.37	56.89			M20N125	200136			
P20N108	no	240150396	TRES	Ithaca	Unit_1	9	2020	Adult	F	CortDose	Control	6/8/20	160	1	SY	21.5	28.1	111	B_D_A	2.02	2.16			14.81	15.79		Dex	10	ACTH	5.5	29.95	31.54			M20N134	200148			
P20N129	no	240150379	TRES	Ithaca	Unit_1	134	2020	Adult	F	CortDose	Control	6/10/20	162	2	SY	20	27.5	116	B_D_A	1.44	1.54			12.17	12.98		Dex	9	ACTH	5.5	17.16	18.3			M20N158	200185			
P20N139	no	281128450	TRES	Ithaca	Unit_1	32	2020	Adult	F	CortDose	Cort	6/11/20	163	2	SY	19.5	29.2	119	B_D_A	131.56	140.23			41.63	44.38		Dex	9	ACTH	5.5	31.68	33.77			M20N166	200199			
P20N140	no	240150381	TRES	Ithaca	Unit_1	48	2020	Adult	F	CortDose	Control	6/11/20	163	2	SY	20	27.9	113		2.71	2.89															200200			"escaped after baseline capture, rest of samples completed the next day"
P20N141	no	281128556	TRES	Ithaca	Unit_1	51	2020	Adult	F	CortDose	Cort	6/11/20	163	2	SY	20.25	28	109	B_D_A	7.79	8.31			7.38	7.87		Dex	9	ACTH	5.5	6.68	7.13			M20N167	200201			
P20N147	no	240150383	TRES	Ithaca	Unit_1	105	2020	Adult	F	CortDose	Cort	6/12/20	164	2	SY	19.25	28.3	111	B_D_A	10.67	11.33			7.03	7.5		Dex	8.5	ACTH	5.5	20.64	22			M20N171	200208			
P20N164	no	281128560	TRES	Ithaca	Unit_1	61	2020	Adult	F	CortDose	Control	6/14/20	166	2	SY	17.5	28.4	113	B_D_A	0.88	0.94			7.98	8.52		Dex	8	ACTH	5.5	25.08	26.73			M20N185	200232			
P20N179	no	240150391	TRES	Ithaca	Unit_1	77	2020	Adult	F	CortDose	Cort	6/18/20	170	2	SY	21	28.4	113	B_D_A	9.95	10.61			11.12	11.86		Dex	9.5	ACTH	5.5	21.97	23.43			M20N196	200269			
P20N182	no	240150396	TRES	Ithaca	Unit_1	9	2020	Adult	F	CortDose	Control	6/19/20	171	2	SY	20	28.6	112	B_D_A	3.93	4.2			15.89	16.95		Dex	9	ACTH	5.5	28.31	30.18			M20N199	200292			
P20N184	no	240150393	TRES	Ithaca	Unit_1	47	2020	Adult	F	CortDose	Cort	6/19/20	171	2	SY	18.25	27.5	111	B_D_A	57.94	61.76			21.26	22.67		Dex	8	ACTH	5.5	28.67	30.56			M20N201	200296			
	no	278172095	TRES	Ithaca	Unit_1	363	2019	Adult	F			5/24/19	144	1	SY	21.25	28.8	121	B_S	3.43	3.63			56.31	59.55											190022			
	no	278172232	TRES	Ithaca	Unit_1	134	2019	Adult	F	Color_Stressor	Predator_Dull	6/8/19	159	2	SY	20.75			B_S_D	3.62	3.83	217													M19N185	190198			
	no	278172234	TRES	Ithaca	Unit_1	314	2019	Adult	F			6/3/19	154	1	SY	21.5	28.4	111	B_S	4.28	4.52			58.72	62.1											190139			
	no	278172235	TRES	Ithaca	Unit_1	83	2019	Adult	F			6/6/19	157	1	SY	19	28.4	108	B_S_D	8.64	9.14	193		44.46	47.02	193	Dex	8.5			11.2	11.84	202		M19N158	190166			
	no	278172235	TRES	Ithaca	Unit_1	83	2019	Adult	F			6/11/19	162	2	SY	17.5			B_S_D	13.34	14.11	209													M19N213	190256			
	no	281128701	TRES	Ithaca	Unit_1	105	2019	Adult	F	Color_Stressor	Predator_Dull	6/2/19	153	2	SY	21			B_S_D	1.4	1.48	240													M19N105	190112			
P19N010	no	278172094	TRES	Ithaca	Unit_1	305	2019	Adult	F			5/23/19	143	1	SY	20.75	29.2	115	B_S_D	0.86	0.91			21.88	23.14											190012			
P19N019	no	278172097	TRES	Ithaca	Unit_1	306	2019	Adult	F			5/25/19	145	1	SY	22	20.3	117	B_S	0	0.47			44.01	46.54											190025			
P19N030	no	278172100	TRES	Ithaca	Unit_1	437	2019	Adult	F			5/27/19	147	1	SY	23.5	28.6	113	B_S	0.86	0.91			51.33	54.28										M19N035	190039			
P19N041	no	281128701	TRES	Ithaca	Unit_1	105	2019	Adult	F	Color_Stressor	Predator_Dull	5/28/19	148	1	SY	22.5	28.8	114	B_S_D	2.11	2.23	196		26.68	28.22	217	Dex	10.5			13.15	13.9	204		M19N048	190052			
P19N042	no	278172224	TRES	Ithaca	Unit_1	47	2019	Adult	F	Color_Stressor	Control_Control	5/28/19	148	1	SY	21.75	28.3	112	B_S_D			237		30.41	32.16	216	Dex	10			14.23	15.05	257		M19N049	190053			
P19N067	no	272107436	TRES	Ithaca	Unit_1	301	2019	Adult	F			5/31/19	151	1	SY	22	27.8	113	B_S	0.17	0.47			21.01	22.22										M19N079	190086			
P19N068	no	278172228	TRES	Ithaca	Unit_1	370	2019	Adult	F			5/31/19	151	1	SY	22.75	28	115	B_S	1.2	1.27			54.33	57.46										M19N080	190087			
P19N069	no	278172229	TRES	Ithaca	Unit_1	393	2019	Adult	F			5/31/19	151	1	SY	20.5	28.9	115	B_S	1.3	1.37			67.69	71.58										M19N081	190088			
P19N071	no	278172230	TRES	Ithaca	Unit_1	321	2019	Adult	F			5/31/19	151	1	SY	22.75	28.7	117	B_S	1.47	1.56			31.6	33.42										M19N083	190090			
P19N083	no	281128702	TRES	Ithaca	Unit_1	65	2019	Adult	F	Color_Stressor	Predator_Control	6/1/19	152	1	SY	21.25	28.7	114	B_S_D	1.19	1.26	204		32.18	34.03	329	Dex	9.5			13.71	14.5	292		M19N095	190102			
P19N084	no	278172231	TRES	Ithaca	Unit_1	34	2019	Adult	F	Color_Stressor	Control_Control	6/1/19	152	1	SY	21.5	28.8	113	B_S_D	3.08	3.25	164		49.14	51.97	266	Dex	10			13.94	14.74	288		M19N096	190103			
P19N089	no	281128704	TRES	Ithaca	Unit_1	58	2019	Adult	F	Color_Stressor	Predator_Control	6/2/19	153	1	SY	23.25	28	118	B_S_D	0.71	0.75	190		30.92	32.7	259	Dex	10.5			13.36	14.13	261		M19N104	190111			
P19N090	no	278172224	TRES	Ithaca	Unit_1	47	2019	Adult	F	Color_Stressor	Control_Control	6/2/19	153	2	SY	21			B_S_D	1.61	1.7	263													M19N106	190113			
P19N091	no	281128705	TRES	Ithaca	Unit_1	319	2019	Adult	F			6/2/19	153	1	SY	24	28.7	117	B_S	0.48	0.51			27.97	29.58										M19N107	190114			
P19N102	no	278172232	TRES	Ithaca	Unit_1	134	2019	Adult	F	Color_Stressor	Predator_Dull	6/3/19	154	1	SY	22.5	27.9	116	B_S_D	3.04	3.22	179		37.8	39.98	201	Dex	10.5			19.72	20.85	202		M19N117	190125			
P19N103	no	278172233	TRES	Ithaca	Unit_1	86	2019	Adult	F	Color_Stressor	Predator_Control	6/3/19	154	1	SY	20.75	28.5	117	B_S_D	1.49	1.57	216		15.44	16.33	209	Dex	9.5			8.59	9.09	196		M19N118	190126			
P19N109	no	281128706	TRES	Ithaca	Unit_1	342	2019	Adult	F			6/3/19	154	1	SY	19.75	27.7	115	B_S	0.69	0.72			31.56	33.37										M19N132	190140			
P19N129	no	281128702	TRES	Ithaca	Unit_1	65	2019	Adult	F	Color_Stressor	Predator_Control	6/6/19	157	2	SY	19.5			B_S_D	8.32	8.8	192													M19N159	190167			
P19N145	no	281128704	TRES	Ithaca	Unit_1	58	2019	Adult	F	Color_Stressor	Predator_Control	6/7/19	158	2	SY	20.25			B_S_D	4.03	4.27	211													M19N176	190189			
P19N153	no	278172233	TRES	Ithaca	Unit_1	86	2019	Adult	F	Color_Stressor	Predator_Control	6/8/19	159	2	SY	19.5			B_S_D	0.98	1.04	229													M19N186	190199			COLOR CONTROL
P19N158	no	281128701	TRES	Ithaca	Unit_1	105	2019	Adult	F	Color_Stressor	Predator_Dull	6/9/19	160	3	SY	19.75	29	114	B_S_A30	0.94	1	207		22.38	23.67	262	Cortro	5.5			23.5	24.85	273		M19N188	190207			
P19N179	no	278172224	TRES	Ithaca	Unit_1	47	2019	Adult	F	Color_Stressor	Control_Control	6/10/19	161	3	SY	19.25	28.3	111	B_S_A30	1.92	2.03	174		40.03	42.34	233	Cortro				34.54	36.53	224		M19N206	190231			
P19N320	no	281128704	TRES	Ithaca	Unit_1	58	2019	Adult	F	Color_Stressor	Predator_Control	6/17/19	168	3	SY	17.5	28.3	120	B_S_A30	4.17	4.41	236		50.27	53.16	296	Cortro				69.81	73.82	288		M19N286	190530			Bolus taken
P19N322	no	281128654	TRES	Ithaca	Unit_1	79	2019	Adult	F			6/17/19	168	1	SY	18.5	28.8	114	B_S_D	0	0.47	205		25.34	26.8	242	Dex	8.5			17.61	18.63	243		M19N288	190532			
P19N340	no	278172233	TRES	Ithaca	Unit_1	86	2019	Adult	F	Color_Stressor	Predator_Control	6/18/19	169	3	SY	16.75	28.5	116	B_S_A30	1.73	1.83	231		28.04	29.66	241	Cortro	5.5			61.06	64.58	248		M19N294	190564			
P19N403	no	278172235	TRES	Ithaca	Unit_1	83	2019	Adult	F			6/21/19	172	3	SY	17.25	28.1	109	B_S_A30	5.33	5.64	224		50.9	53.83	217	Cortro	5.5			51.44	54.4	226		M19N317	190701			
P19N405	no	278172231	TRES	Ithaca	Unit_1	19	2019	Adult	F			6/21/19	172	1	SY	20.5	28.4	112	B_S_D	0.23	0.47	199		45.67	48.3	193	Dex	9.5			15.62	16.52	241		M19N319	190703			"Re-nest (previous nest: 34)
Experiment/Treatment: Color Stressor/Control-Control"
	no	272108301	TRES	Ithaca	Unit_1	81	2020	Nestling				6/17/20	169	1	12	22.4	27.1	55																Fledged		200417			
	no	272108346	TRES	Ithaca	Unit_1	80	2020	Nestling				6/21/20	173	1	12	24.1	27.3	57																Fledged		200654			
	no	272108347	TRES	Ithaca	Unit_1	80	2020	Nestling				6/21/20	173	1	12	21	26.4	57																Fledged		200655			
	no	272108348	TRES	Ithaca	Unit_1	80	2020	Nestling				6/21/20	173	1	12	18.1	23.9	36																Fledged		200656			
	no	272108349	TRES	Ithaca	Unit_1	80	2020	Nestling				6/21/20	173	1	12	20.8	25	45																Fledged		200657			
	no	272108350	TRES	Ithaca	Unit_1	80	2020	Nestling				6/21/20	173	1	12	22.8	26	50																Fledged		200658			
	no	272108351	TRES	Ithaca	Unit_1	125	2020	Nestling				6/22/20	174	1	12	19																		Fledged		200659			No disturbance time listed
	no	272108353	TRES	Ithaca	Unit_1	125	2020	Nestling				6/22/20	174	1	12	19.3																		Fledged		200661			No disturbance time listed
	no	272108355	TRES	Ithaca	Unit_1	125	2020	Nestling				6/22/20	174	1	12	18.3																		Died		200663			No disturbance time listed
	no	281128597	TRES	Ithaca	Unit_1	81	2020	Nestling				6/17/20	169	1	12	20.2	25.7	50																Fledged		200415			
	no	281128600	TRES	Ithaca	Unit_1	81	2020	Nestling				6/17/20	169	1	12	20	25.7	48																Fledged		200416			
	no	281174111	TRES	Ithaca	Unit_1	371	2020	Nestling				6/13/20	165	1	12	21.5	26	50																Fledged		200515			
	no	281174112	TRES	Ithaca	Unit_1	371	2020	Nestling				6/13/20	165	1	12	21	26.2	53																Fledged		200516			For Sarah Wolf SW.R_003 and SW.D_003
	no	281174135	TRES	Ithaca	Unit_1	437	2020	Nestling				6/15/20	167	1	12	16.9	24.2	53																Fledged		200538			
	no	281174136	TRES	Ithaca	Unit_1	437	2020	Nestling				6/15/20	167	1	12	22.1	25.6	60																Fledged		200539			
	no	281174139	TRES	Ithaca	Unit_1	369	2020	Nestling				6/17/20	169	1	12	14.2	22.9	35																Fledged		200541			For Sarah Wolf SW.R_018 and SW.D_018
	no	281174140	TRES	Ithaca	Unit_1	369	2020	Nestling				6/17/20	169	1	12	15	23.6	39																Died		200542			For Sarah Wolf SW.R_017 and SW.D_017
	no	281174141	TRES	Ithaca	Unit_1	369	2020	Nestling				6/17/20	169	1	12	9.6	22.5	29																Died		200543			
	no	281174142	TRES	Ithaca	Unit_1	369	2020	Nestling				6/17/20	169	1	12	16.2	23.9	27																Fledged		200544			
	no	281174153	TRES	Ithaca	Unit_1	348	2020	Nestling				6/17/20	169	1	12	24.3	23.9	52																Fledged		200555			
	no	281174161	TRES	Ithaca	Unit_1	318	2020	Nestling				6/18/20	170	1	12	23.6	26.6	58																Fledged		200563			
	no	281174162	TRES	Ithaca	Unit_1	318	2020	Nestling				6/18/20	170	1	12	18.6	25.3	50																Fledged		200564			
	no	281174163	TRES	Ithaca	Unit_1	431	2020	Nestling				6/18/20	170	1	12	21.6	24.9	54																Fledged		200565			For Sarah Wolf SW.R_027 and SW.D_027
	no	281174166	TRES	Ithaca	Unit_1	431	2020	Nestling				6/18/20	170	1	12	24.7	25.9	53																Fledged		200568			
	no	281174167	TRES	Ithaca	Unit_1	431	2020	Nestling				6/18/20	170	1	12	23.2	24.1	44																Fledged		200569			
	no	281174175	TRES	Ithaca	Unit_1	381	2020	Nestling				6/18/20	170	1	12	20	25.6	51																Fledged		200321			
	no	281174182	TRES	Ithaca	Unit_1	94	2020	Nestling				6/19/20	171	1	12	21.4	25.9	52																Fledged		200328			
	no	281174185	TRES	Ithaca	Unit_1	134	2020	Nestling				6/19/20	171	1	12	22.2	25.8	43																Fledged		200331			
	no	281174313	TRES	Ithaca	Unit_1	377	2020	Nestling				6/20/20	172	1	12	21.6	26.3	55																Fledged		200595			Nest was empty at fledge check and assume fledged. But nest torn up so looks like it could have been a late predation.
	no	281174318	TRES	Ithaca	Unit_1	343	2020	Nestling				6/20/20	172	1	12	20.8	26.6	59																Fledged		200600			
	no	281174322	TRES	Ithaca	Unit_1	353	2020	Nestling				6/20/20	172	1	12	21.6	26	59																Fledged		200604			For Sarah Wolf SW.R_040 and SW.D_040
	no	281174323	TRES	Ithaca	Unit_1	353	2020	Nestling				6/20/20	172	1	12	21.6	26.8	51																Fledged		200605			
	no	281174325	TRES	Ithaca	Unit_1	353	2020	Nestling				6/20/20	172	1	12	24.1	27.2	60																Fledged		200607			
	no	281174326	TRES	Ithaca	Unit_1	315	2020	Nestling				6/20/20	172	1	12	20	25.5	53																Fledged		200608			For Sarah Wolf SW.R_041 and SW.D_041
	no	281174328	TRES	Ithaca	Unit_1	315	2020	Nestling				6/20/20	172	1	12	24.2	27.7	61																Fledged		200610			
	no	281174329	TRES	Ithaca	Unit_1	315	2020	Nestling				6/20/20	172	1	12	20.5	25.1	55																Fledged		200611			
	no	281174332	TRES	Ithaca	Unit_1	86	2020	Nestling				6/21/20	173	1	12	13.3	21.3	28																Fledged		200612			
	no	281174356	TRES	Ithaca	Unit_1	9	2020	Nestling				6/28/20	180	1	12	13.5	25.4	43																Fledged		200770			
	no	281174357	TRES	Ithaca	Unit_1	9	2020	Nestling				6/28/20	180	1	12	16.7	25.3	51																Fledged		200771			
	no	281174358	TRES	Ithaca	Unit_1	9	2020	Nestling				6/28/20	180	1	12	13.9	24.6	45																Fledged		200772			
	no	281174359	TRES	Ithaca	Unit_1	9	2020	Nestling				6/28/20	180	1	12	18.1	26	51																Fledged		200773			
	no	281174368	TRES	Ithaca	Unit_1	47	2020	Nestling				6/28/20	180	1	12	16.8	26	45																Fledged		200782			
	no	281174410	TRES	Ithaca	Unit_1	51	2020	Nestling				6/20/20	172	1	12	12.6	23.3	28																Died		200345			approximate disturbance time
	no	281174418	TRES	Ithaca	Unit_1	325	2020	Nestling				6/21/20	173	1	12	21.25	25.6	48																Fledged		200353			For Sarah Wolf SW.R_045 and SW.D_045
	no	281174419	TRES	Ithaca	Unit_1	325	2020	Nestling				6/21/20	173	1	12	21	25.5	50																Fledged		200354			For Sarah Wolf SW.R_046 and SW.D_046
	no	281174420	TRES	Ithaca	Unit_1	325	2020	Nestling				6/21/20	173	1	12	21	25.3	48																Fledged		200355			
	no	281174422	TRES	Ithaca	Unit_1	325	2020	Nestling				6/21/20	173	1	12	23	25.6	49																Fledged		200357			
	no	281174445	TRES	Ithaca	Unit_1	61	2020	Nestling				6/23/20	175	1	12	22.3	25.1	49																Fledged		200379			
	no	281174456	TRES	Ithaca	Unit_1	429	2020	Nestling				6/26/20	178	1	12	14	23.6	40																Died		200709			
	no	281174457	TRES	Ithaca	Unit_1	429	2020	Nestling				6/26/20	178	1	12	16	23.4	44																Fledged		200710			
